game_pk,game_date,matchup,side,pitcher,opp_team,n_opp,pit_xwOBA,opp_xwOBA,lg_xwOBA,mx_xwOBA,edge_xwOBA,pit_xBA,opp_xBA,lg_xBA,mx_xBA,edge_xBA,pit_xSLG,opp_xSLG,lg_xSLG,mx_xSLG,edge_xSLG,pit_Hard Hit%,opp_Hard Hit%,lg_Hard Hit%,mx_Hard Hit%,edge_Hard Hit%,pit_EV,opp_EV,lg_EV,mx_EV,edge_EV,pit_LA°,opp_LA°,lg_LA°,mx_LA°,edge_LA°,pit_K%,opp_K%,lg_K%,mx_K%,edge_K%,pit_BB%,opp_BB%,lg_BB%,mx_BB%,edge_BB%,comp_raw,comp_reliability,comp_z,comp_pctile,comp_tier
822713,2026-07-07,Houston Astros @ Washington Nationals,away,Tatsuya Imai,Washington Nationals,9,0.34,0.33,0.318,0.353,0.035,0.231,0.257,0.245,0.242,-0.003,0.41,0.429,0.4,0.44,0.04,46.3,39.514,39.466,46.356,6.89,90.6,89.148,88.977,90.771,1.794,11.9,13.801,13.976,11.725,-2.251,27.9,19.277,22.095,24.342,2.247,14.0,8.287,9.003,12.887,3.884,0.626,0.669,0.418,57.0,slight
822713,2026-07-07,Houston Astros @ Washington Nationals,home,Andrew Alvarez,Houston Astros,9,0.313,0.326,0.318,0.321,0.003,0.258,0.247,0.245,0.26,0.015,0.371,0.428,0.4,0.397,-0.003,45.0,38.614,39.466,44.029,4.563,90.3,88.926,88.977,90.249,1.272,6.5,14.779,13.976,7.303,-6.673,27.6,21.022,22.095,26.26,4.165,9.2,9.042,9.003,9.24,0.237,0.082,0.645,0.053,7.0,negligible
822881,2026-07-07,Los Angeles Angels @ Texas Rangers,away,José Soriano,Texas Rangers,9,0.322,0.327,0.318,0.331,0.013,0.239,0.255,0.245,0.249,0.004,0.385,0.407,0.4,0.392,-0.008,37.3,43.149,39.466,40.781,1.315,88.4,89.842,88.977,89.265,0.288,6.8,12.593,13.976,5.417,-8.559,26.2,21.257,22.095,25.206,3.111,11.6,9.028,9.003,11.632,2.629,0.069,0.812,0.056,10.0,negligible
822881,2026-07-07,Los Angeles Angels @ Texas Rangers,home,Jacob deGrom,Los Angeles Angels,9,0.289,0.306,0.318,0.278,-0.04,0.231,0.236,0.245,0.223,-0.022,0.399,0.391,0.4,0.39,-0.01,43.7,38.541,39.466,42.676,3.21,90.8,88.414,88.977,90.237,1.26,16.4,15.11,13.976,17.534,3.558,30.3,24.096,22.095,33.044,10.949,5.3,6.876,9.003,4.048,-4.955,-0.546,0.803,-0.439,63.0,slight
822956,2026-07-07,New York Yankees @ Tampa Bay Rays,away,Will Warren,Tampa Bay Rays,9,0.312,0.312,0.318,0.306,-0.012,0.249,0.249,0.245,0.253,0.008,0.397,0.373,0.4,0.37,-0.03,38.5,34.849,39.466,33.996,-5.47,89.8,88.364,88.977,89.187,0.21,13.7,10.981,13.976,10.705,-3.271,23.4,17.113,22.095,18.124,-3.971,7.5,9.404,9.003,7.834,-1.169,-0.208,0.815,-0.169,27.0,negligible
822956,2026-07-07,New York Yankees @ Tampa Bay Rays,home,Ian Seymour,New York Yankees,9,0.285,0.324,0.318,0.29,-0.028,0.207,0.243,0.245,0.205,-0.04,0.366,0.415,0.4,0.38,-0.02,35.6,40.486,39.466,36.52,-2.946,87.9,89.255,88.977,88.178,-0.799,22.3,15.327,13.976,23.651,9.675,26.1,22.44,22.095,26.508,4.413,9.1,10.267,9.003,10.378,1.375,-0.535,0.709,-0.379,50.0,negligible
823035,2026-07-07,Milwaukee Brewers @ St. Louis Cardinals,away,Robert Gasser,St. Louis Cardinals,9,0.283,0.338,0.318,0.301,-0.017,0.206,0.264,0.245,0.222,-0.023,0.347,0.428,0.4,0.371,-0.029,29.4,42.259,39.466,31.481,-7.985,86.7,89.627,88.977,87.35,-1.627,22.7,12.063,13.976,20.787,6.811,23.4,18.618,22.095,19.718,-2.377,8.4,8.643,9.003,8.064,-0.939,-0.439,0.63,-0.276,37.0,negligible
823035,2026-07-07,Milwaukee Brewers @ St. Louis Cardinals,home,Hunter Dobbins,Milwaukee Brewers,9,0.358,0.323,0.318,0.364,0.046,0.276,0.249,0.245,0.281,0.036,0.482,0.407,0.4,0.49,0.09,53.2,40.898,39.466,55.13,15.664,91.5,89.801,88.977,92.324,3.347,9.0,8.879,13.976,3.903,-10.073,26.0,21.372,22.095,25.149,3.054,9.6,10.103,9.003,10.773,1.77,1.116,0.439,0.49,67.0,slight
823062,2026-07-07,Milwaukee Brewers @ St. Louis Cardinals,away,Jacob Misiorowski,St. Louis Cardinals,9,0.226,0.348,0.318,0.247,-0.071,0.174,0.266,0.245,0.189,-0.056,0.246,0.447,0.4,0.275,-0.125,33.3,43.647,39.466,36.828,-2.638,87.3,90.073,88.977,88.396,-0.581,11.4,11.921,13.976,9.345,-4.631,39.3,18.36,22.095,32.657,10.562,6.8,9.028,9.003,6.819,-2.184,-1.357,0.775,-1.052,90.0,notable
823062,2026-07-07,Milwaukee Brewers @ St. Louis Cardinals,home,Matt Svanson,Milwaukee Brewers,9,0.365,0.33,0.318,0.379,0.061,0.291,0.255,0.245,0.303,0.058,0.458,0.418,0.4,0.479,0.079,44.9,41.893,39.466,47.661,8.195,91.0,90.037,88.977,92.06,3.083,17.6,8.529,13.976,12.153,-1.823,21.5,21.127,22.095,20.558,-1.537,10.7,10.258,9.003,12.192,3.189,1.163,0.663,0.771,87.0,slight
823203,2026-07-07,Toronto Blue Jays @ San Francisco Giants,away,Spencer Miles,San Francisco Giants,9,0.283,0.323,0.318,0.287,-0.031,0.233,0.266,0.245,0.253,0.008,0.344,0.427,0.4,0.367,-0.033,35.2,38.241,39.466,34.107,-5.359,86.2,88.975,88.977,86.198,-2.779,5.1,15.419,13.976,6.543,-7.433,25.3,18.248,22.095,20.895,-1.2,7.8,6.156,9.003,5.333,-3.67,-0.609,0.707,-0.43,60.0,slight
823203,2026-07-07,Toronto Blue Jays @ San Francisco Giants,home,Trevor McDonald,Toronto Blue Jays,9,0.306,0.304,0.318,0.293,-0.025,0.241,0.25,0.245,0.246,0.001,0.349,0.376,0.4,0.328,-0.072,39.6,35.48,39.466,35.6,-3.866,89.2,87.926,88.977,88.149,-0.828,2.9,13.312,13.976,2.236,-11.74,20.2,18.569,22.095,16.976,-5.119,7.7,7.3,9.003,6.243,-2.76,-0.428,0.738,-0.316,43.0,negligible
823280,2026-07-07,Arizona Diamondbacks @ San Diego Padres,away,Zac Gallen,San Diego Padres,9,0.378,0.318,0.318,0.378,0.06,0.309,0.249,0.245,0.314,0.069,0.522,0.399,0.4,0.521,0.121,44.4,42.524,39.466,47.84,8.374,90.6,89.423,88.977,91.046,2.069,12.2,9.358,13.976,7.582,-6.394,13.5,21.769,22.095,13.301,-8.794,6.8,8.678,9.003,6.555,-2.448,1.4,0.845,1.182,97.0,notable
823280,2026-07-07,Arizona Diamondbacks @ San Diego Padres,home,Germán Márquez,Arizona Diamondbacks,9,0.371,0.326,0.318,0.38,0.062,0.271,0.259,0.245,0.286,0.041,0.5,0.401,0.4,0.501,0.101,45.7,37.143,39.466,43.01,3.544,89.3,88.263,88.977,88.586,-0.391,20.7,13.515,13.976,20.239,6.263,14.2,16.585,22.095,10.659,-11.436,10.6,9.168,9.003,10.794,1.791,1.203,0.636,0.766,83.0,slight
823361,2026-07-07,Atlanta Braves @ Pittsburgh Pirates,away,Hurston Waldrep,Pittsburgh Pirates,9,0.303,0.321,0.318,0.306,-0.012,0.203,0.251,0.245,0.208,-0.037,0.301,0.399,0.4,0.3,-0.1,33.3,39.888,39.466,33.656,-5.81,89.5,88.53,88.977,89.053,0.076,-7.3,10.389,13.976,-10.887,-24.863,20.6,22.849,22.095,21.303,-0.792,14.7,8.785,9.003,14.344,5.341,-0.486,0.259,-0.126,17.0,negligible
823361,2026-07-07,Atlanta Braves @ Pittsburgh Pirates,home,Paul Skenes,Atlanta Braves,9,0.26,0.329,0.318,0.269,-0.049,0.202,0.258,0.245,0.213,-0.032,0.323,0.435,0.4,0.351,-0.049,37.4,41.177,39.466,39.021,-0.445,88.1,89.67,88.977,88.793,-0.184,15.0,14.884,13.976,15.908,1.932,30.1,19.923,22.095,27.141,5.046,5.6,7.567,9.003,4.707,-4.296,-0.741,0.804,-0.595,77.0,slight
823607,2026-07-07,Kansas City Royals @ New York Mets,away,Seth Lugo,New York Mets,9,0.353,0.339,0.318,0.376,0.058,0.281,0.267,0.245,0.306,0.061,0.482,0.449,0.4,0.541,0.141,43.1,43.661,39.466,47.681,8.215,90.6,90.184,88.977,91.807,2.83,15.3,11.617,13.976,12.941,-1.035,18.7,20.937,22.095,17.72,-4.375,7.4,8.353,9.003,6.866,-2.137,1.357,0.833,1.13,93.0,notable
823687,2026-07-07,Cleveland Guardians @ Minnesota Twins,away,Joey Cantillo,Minnesota Twins,9,0.318,0.32,0.318,0.32,0.002,0.236,0.244,0.245,0.235,-0.01,0.388,0.405,0.4,0.393,-0.007,35.9,37.591,39.466,34.194,-5.272,87.3,88.655,88.977,86.978,-1.999,12.3,15.794,13.976,14.118,0.142,23.2,19.865,22.095,20.858,-1.237,11.5,8.782,9.003,11.218,2.215,-0.185,0.805,-0.149,20.0,negligible
823687,2026-07-07,Cleveland Guardians @ Minnesota Twins,home,Taj Bradley,Cleveland Guardians,9,0.309,0.303,0.318,0.294,-0.024,0.227,0.235,0.245,0.218,-0.027,0.383,0.35,0.4,0.335,-0.065,46.8,33.336,39.466,39.531,0.065,91.8,87.541,88.977,90.364,1.387,17.4,14.889,13.976,18.313,4.337,26.9,20.446,22.095,24.892,2.797,10.0,10.666,9.003,11.847,2.844,-0.401,0.798,-0.32,47.0,negligible
823847,2026-07-07,Seattle Mariners @ Miami Marlins,home,Max Meyer,Seattle Mariners,9,0.301,0.328,0.318,0.31,-0.008,0.227,0.249,0.245,0.231,-0.014,0.374,0.414,0.4,0.387,-0.013,41.7,39.752,39.466,42.002,2.536,89.3,89.202,88.977,89.525,0.548,13.8,13.935,13.976,13.759,-0.217,26.3,22.311,22.095,26.557,4.462,8.5,9.067,9.003,8.56,-0.443,-0.138,0.819,-0.113,13.0,negligible
823929,2026-07-07,Colorado Rockies @ Los Angeles Dodgers,away,Michael Lorenzen,Los Angeles Dodgers,9,0.36,0.354,0.318,0.401,0.083,0.294,0.267,0.245,0.32,0.075,0.473,0.459,0.4,0.543,0.143,46.5,44.12,39.466,51.983,12.517,90.4,90.277,88.977,91.7,2.723,11.5,15.056,13.976,12.58,-1.396,16.2,20.704,22.095,15.18,-6.915,7.7,10.895,9.003,9.318,0.315,1.756,0.838,1.471,100.0,strong
823929,2026-07-07,Colorado Rockies @ Los Angeles Dodgers,home,Justin Wrobleski,Colorado Rockies,9,0.32,0.319,0.318,0.321,0.003,0.269,0.252,0.245,0.277,0.032,0.43,0.395,0.4,0.425,0.025,44.6,36.965,39.466,41.774,2.308,90.6,87.963,88.977,89.586,0.609,14.6,14.517,13.976,15.141,1.165,17.3,21.091,22.095,16.514,-5.581,4.9,8.416,9.003,4.581,-4.422,0.316,0.827,0.261,30.0,negligible
824254,2026-07-07,Athletics @ Detroit Tigers,away,J.T. Ginn,Detroit Tigers,9,0.313,0.334,0.318,0.329,0.011,0.241,0.254,0.245,0.25,0.005,0.373,0.432,0.4,0.403,0.003,35.7,41.305,39.466,37.364,-2.102,87.1,89.019,88.977,87.142,-1.835,9.5,17.851,13.976,13.375,-0.601,20.9,21.712,22.095,20.538,-1.557,10.4,9.374,9.003,10.829,1.826,0.015,0.816,0.012,3.0,negligible
824254,2026-07-07,Athletics @ Detroit Tigers,home,Tarik Skubal,Athletics,9,0.282,0.329,0.318,0.292,-0.026,0.244,0.252,0.245,0.251,0.006,0.369,0.419,0.4,0.387,-0.013,39.3,42.805,39.466,42.625,3.159,88.7,89.876,88.977,89.599,0.622,10.4,12.441,13.976,8.865,-5.111,29.5,21.835,22.095,29.153,7.058,3.1,9.648,9.003,3.322,-5.681,-0.356,0.737,-0.262,33.0,negligible
824495,2026-07-07,Philadelphia Phillies @ Cincinnati Reds,away,Zack Wheeler,Cincinnati Reds,9,0.269,0.331,0.318,0.28,-0.038,0.212,0.241,0.245,0.209,-0.036,0.334,0.424,0.4,0.354,-0.046,36.1,40.137,39.466,36.714,-2.752,86.8,89.952,88.977,87.775,-1.202,12.9,17.047,13.976,15.971,1.995,27.3,24.794,22.095,30.635,8.54,6.5,10.672,9.003,7.705,-1.298,-0.817,0.771,-0.63,80.0,slight
824495,2026-07-07,Philadelphia Phillies @ Cincinnati Reds,home,Andrew Abbott,Philadelphia Phillies,9,0.339,0.326,0.318,0.348,0.03,0.262,0.258,0.245,0.276,0.031,0.432,0.421,0.4,0.455,0.055,39.6,42.053,39.466,42.196,2.73,90.0,89.519,88.977,90.542,1.565,16.8,11.542,13.976,14.366,0.39,17.6,21.685,22.095,17.273,-4.822,10.8,7.961,9.003,9.55,0.547,0.689,0.831,0.573,73.0,slight
824579,2026-07-07,Boston Red Sox @ Chicago White Sox,away,Payton Tolle,Chicago White Sox,9,0.279,0.333,0.318,0.292,-0.026,0.216,0.256,0.245,0.226,-0.019,0.348,0.428,0.4,0.372,-0.028,35.0,39.956,39.466,35.435,-4.031,87.9,88.643,88.977,87.566,-1.411,18.8,14.276,13.976,19.1,5.124,24.3,21.409,22.095,23.546,1.451,7.5,8.627,9.003,7.187,-1.816,-0.517,0.774,-0.401,53.0,slight
824579,2026-07-07,Boston Red Sox @ Chicago White Sox,home,Noah Schultz,Boston Red Sox,9,0.357,0.31,0.318,0.348,0.03,0.245,0.244,0.245,0.244,-0.001,0.435,0.39,0.4,0.424,0.024,37.9,37.704,39.466,36.208,-3.258,88.7,88.258,88.977,87.981,-0.996,16.9,13.87,13.976,16.794,2.818,21.5,21.611,22.095,21.029,-1.066,14.0,7.546,9.003,11.734,2.731,0.254,0.659,0.167,23.0,negligible
824820,2026-07-07,Chicago Cubs @ Baltimore Orioles,away,Matthew Boyd,Baltimore Orioles,9,0.335,0.33,0.318,0.348,0.03,0.265,0.249,0.245,0.269,0.024,0.451,0.418,0.4,0.471,0.071,51.5,43.526,39.466,56.798,17.332,90.3,90.282,88.977,91.605,2.628,12.2,13.946,13.976,12.17,-1.806,25.5,23.713,22.095,27.367,5.272,6.9,10.373,9.003,7.95,-1.053,0.861,0.618,0.532,70.0,slight
824820,2026-07-07,Chicago Cubs @ Baltimore Orioles,home,Shane Baz,Chicago Cubs,9,0.327,0.328,0.318,0.337,0.019,0.26,0.243,0.245,0.258,0.013,0.414,0.402,0.4,0.416,0.016,40.7,39.646,39.466,40.886,1.42,89.9,88.648,88.977,89.571,0.594,13.8,16.292,13.976,16.116,2.14,20.0,20.631,22.095,18.675,-3.42,9.0,11.423,9.003,11.419,2.416,0.369,0.836,0.309,40.0,negligible
